Name,Web of Science Documents,Times Cited,% Docs Cited,Rank,Category Normalized Citation Impact,Country or Region,Organization Type
Shaanxi Normal University,510,14913,94.90196078431372,266,2.45119,CHINA MAINLAND,Academic
University of Tehran,510,6622,90.3921568627451,266,0.9959933333333334,IRAN,Academic
Carnegie Mellon University,509,12477,93.71316306483301,269,1.9474540275049115,USA,Academic
Xidian University,504,6797,84.92063492063492,270,1.2622178571428573,CHINA MAINLAND,Academic
Zhejiang University of Technology,504,12718,94.04761904761905,270,2.2185718253968254,CHINA MAINLAND,Academic
Queensland University of Technology (QUT),503,14835,96.22266401590457,272,2.3918393638170974,AUSTRALIA,Academic
Aix-Marseille Universite,502,5936,85.85657370517929,273,0.9314448207171315,FRANCE,Academic
Universite de Montpellier,502,7034,91.43426294820716,273,1.1589503984063745,FRANCE,Academic
Hefei University of Technology,499,12129,94.18837675350701,275,1.9271098196392784,CHINA MAINLAND,Academic
Jiangnan University,498,10580,93.77510040160642,276,1.8064640562248997,CHINA MAINLAND,Academic
CIBER - Centro de Investigacion Biomedica en Red,496,10016,94.55645161290323,277,1.6070040322580648,SPAIN,Research Institute
University of Melbourne,494,11868,94.12955465587044,278,1.7736724696356276,AUSTRALIA,Academic
University of Florida,492,7865,91.869918699187,279,1.4205357723577234,USA,Academic
Polytechnic University of Milan,492,7939,90.2439024390244,279,1.3236739837398375,ITALY,Academic
Taiyuan University of Technology,489,7887,93.04703476482618,281,1.2744617586912066,CHINA MAINLAND,Academic
Gwangju Institute of Science & Technology (GIST),489,7259,89.36605316973414,281,1.2506143149284255,SOUTH KOREA,Academic
University of Texas Dallas,489,11655,89.77505112474438,281,1.7807775051124746,USA,Academic
St. Petersburg Scientific Centre of the Russian Academy of Sciences,489,4161,73.00613496932516,281,0.826123108384458,RUSSIA,Government
"Institute of High Energy Physics, CAS",489,15756,93.66053169734151,281,3.007528220858896,CHINA MAINLAND,Research Institute
China University of Geosciences,488,10779,89.54918032786885,286,1.8399170081967213,CHINA MAINLAND,Academic
