Name,Web of Science Documents,Times Cited,% Docs Cited,Rank,Category Normalized Citation Impact,Country or Region,Organization Type
University of New South Wales Sydney,3707,60853,84.08416509306717,211,1.7345794173185864,AUSTRALIA,Academic
Technische Universitat Wien,3692,48630,83.15276273022751,212,1.2602236457204767,AUSTRIA,Academic
University of Rome Tor Vergata,3668,108835,86.77753544165758,213,2.705702371864777,ITALY,Academic
University of Warwick,3651,72548,90.71487263763352,214,1.7752588331963846,ENGLAND,Academic
STFC Rutherford Appleton Laboratory,3650,87982,88.95890410958904,215,2.1169793698630137,ENGLAND,Research Institute
University of Erlangen Nuremberg,3591,57588,83.5421888053467,216,1.5537720690615429,GERMANY (FED REP GER),Academic
Autonomous University of Barcelona,3583,79787,89.36645269327379,217,2.1279246162433716,SPAIN,Academic
Kyushu University,3573,41037,80.91239854464037,218,1.1446973131821998,JAPAN,Academic
Michigan State University,3560,67937,85.53370786516854,219,1.6898756179775283,USA,Academic
University of Massachusetts System,3547,87413,86.46743727093317,220,2.117817930645616,USA,Academic System
Tomsk Polytechnic University,3537,19505,66.58184902459712,221,0.7979191405145605,RUSSIA,Academic
Nanjing University of Science & Technology,3535,41073,75.41725601131542,222,1.0432771994342291,CHINA MAINLAND,Academic
Hanyang University,3527,71081,84.49106889707967,223,1.7534365182874965,SOUTH KOREA,Academic
Tel Aviv University,3521,74571,84.09542743538768,224,1.9846625958534507,ISRAEL,Academic
Lund University,3499,70469,87.53929694198342,225,1.8461016004572735,SWEDEN,Academic
University of Pisa,3498,91185,86.13493424814179,226,2.439761377930246,ITALY,Academic
Boston University,3441,62547,87.09677419354838,227,1.6777597500726533,USA,Academic
Yonsei University,3427,50225,82.7545958564342,228,1.2861130142982202,SOUTH KOREA,Academic
Johannes Gutenberg University of Mainz,3420,73891,89.09356725146199,229,2.03398567251462,GERMANY (FED REP GER),Academic
Xidian University,3410,21788,75.19061583577712,230,0.691144164222874,CHINA MAINLAND,Academic
Ghent University,3409,53587,85.6849515987093,231,1.5075769140510413,BELGIUM,Academic
Indian Institute of Science (IISC) - Bangalore,3405,32068,85.02202643171806,232,1.0069442878120411,INDIA,Academic
Peter the Great St. Petersburg Polytechnic University,3402,34894,74.2798353909465,233,1.172614050558495,RUSSIA,Academic
European Southern Observatory,3397,78522,90.66823667942302,234,2.21145719752723,CHILE,Nonprofit
United States Navy,3395,39702,77.96759941089839,235,1.1701794403534609,USA,Government
Institut National Polytechnique de Grenoble,3383,62789,83.80135973987585,236,1.868904552172628,FRANCE,Academic
University of Tsukuba,3382,43501,83.94441159077469,237,1.3139701064458902,JAPAN,Academic
Polytechnic University of Catalonia,3382,48771,76.10881135422827,237,1.3173101714961561,SPAIN,Academic
Stockholm University,3372,94104,92.43772241992883,239,2.6519698398576512,SWEDEN,Academic
University of Barcelona,3370,78551,90.44510385756676,240,2.255729762611276,SPAIN,Academic
University of Amsterdam,3358,88837,91.69148302561048,241,2.6700397855866584,NETHERLANDS,Academic
Council of Scientific & Industrial Research (CSIR) - India,3347,28857,83.62712877203465,242,0.8048333432925008,INDIA,Research Council
Institute of Physics of the Czech Academy of Sciences,3329,46154,84.2895764493842,243,1.339475127665966,CZECH REPUBLIC,Research Institute
California State University System,3324,81109,83.75451263537906,244,2.2831509927797833,USA,Academic System
University of California Davis,3311,75912,86.95258230141951,245,2.214011325883419,USA,Academic
University of Valencia,3308,73573,86.81983071342201,246,2.1663933796856107,SPAIN,Academic
Czech Technical University Prague,3307,34986,73.23858482007863,247,1.1694174175990324,CZECH REPUBLIC,Academic
University of Rochester,3302,51393,84.40339188370685,248,1.5361246214415507,USA,Academic
National Astronomical Observatory of Japan,3296,72158,86.80218446601941,249,2.1874919902912624,JAPAN,Research Institute
Tata Institute of Fundamental Research (TIFR),3293,74371,86.18281202550865,250,2.0843594898269058,INDIA,Academic
Universite Toulouse III - Paul Sabatier,3287,65491,87.40492850623669,251,1.9562663827198055,FRANCE,Academic
Warsaw University of Technology,3286,32877,73.52404138770542,252,1.0424427267194158,POLAND,Academic
University of Glasgow,3273,78615,83.80690498014054,253,2.301070485792851,SCOTLAND,Academic
Nankai University,3272,57281,85.20782396088019,254,1.6153755501222495,CHINA MAINLAND,Academic
National Tsing Hua University,3263,74846,83.17499233833895,255,2.056193165798345,TAIWAN,Academic
University of Tennessee System,3253,68126,88.5029203811866,256,1.7644027051952047,USA,Academic System
University of Birmingham,3251,93141,88.12673023685021,257,2.7181075361427256,ENGLAND,Academic
National Yang Ming Chiao Tung University,3248,26901,79.12561576354679,258,0.8191184113300493,TAIWAN,Academic
Bulgarian Academy of Sciences,3244,47368,76.35635018495684,259,1.405749075215783,BULGARIA,Academic
Delft University of Technology,3241,42075,84.78864547979019,260,1.3268718605368715,NETHERLANDS,Academic
Durham University,3238,68851,89.87029030265596,261,1.9359724212476839,ENGLAND,Academic
Niels Bohr Institute,3225,98368,92.18604651162791,262,2.6131940465116283,DENMARK,Academic
Chalmers University of Technology,3221,40794,83.4212977336231,263,1.3087806581806893,SWEDEN,Academic
Paul Scherrer Institute,3215,45127,88.02488335925351,264,1.5160437636080872,SWITZERLAND,Academic
King Abdulaziz University,3209,73286,91.08756622000624,265,1.9179770956684328,SAUDI ARABIA,Academic
Aalto University,3207,53218,86.90364826941067,266,1.6857685999376364,FINLAND,Academic
Tongji University,3198,41701,80.23764853033146,267,1.2115116635397125,CHINA MAINLAND,Academic
Universites de Strasbourg Etablissements Associes,3197,55492,86.92524241476384,268,1.582486862683766,FRANCE,Academic System
Technion Israel Institute of Technology,3191,47640,82.57599498589784,269,1.533966186148543,ISRAEL,Academic
Arizona State University,3189,44011,87.206020696143,270,1.4842598933835058,USA,Academic System
University of Tennessee Knoxville,3184,67806,88.63065326633166,271,1.7886845163316585,USA,Academic
University of Pennsylvania,3181,68630,86.85947815152468,272,2.1331749449858535,USA,Academic
